video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at,search_term,city
/watch?v=jP74AzMlrLE&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@mikeyocho_,Mikey Ocho,If New York Drill Rappers Were Classmates,19K,1 year,kayflock #dthang #shaek Turning Drill Rappers Into Muslims For 24 Hours *Ramdan Edition* Telling Drill Rappers Their Music Is ...,2024-01-29 02:37:49.956819,rapping,New York
/watch?v=0ev2cInirgE&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Hip-HopDaily,Hip-Hop Daily,RAPPERS IN NEW YORK GANGS,521K,3 years,NEW YORK'S BLOOD vs. CRIP RAPPERS Click here to subscribe: https://tinyurl.com/SubHipHop Check out these videos too: ...,2024-01-29 02:37:49.958785,rapping,New York
/watch?v=GLG_THm0ieA&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/channel/UC1VYb0EKcZuy9rG3q0VR57Q,todrickhall,Y.A.S.  OFFICIAL MUSIC VIDEO,536K,8 months,"TICKETS TO ""THE VELVET RAGE"" ON SALE NOW at: www.TODRICKHALL.COM *Get a personalized video from me to wish you ...",2024-01-29 02:37:49.961400,rapping,New York
/watch?v=RQgTY_LKK-Y&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@LuaLuaMusic,Lua Lua ,NEW YORK RAPPERS VS CHICAGO RAPPERS VS FLORIDA RAPPERS VS ATLANTA RAPPERS,54K,2 years,This video is NEW YORK RAPPERS VS CHICAGO RAPPERS VS FLORIDA RAPPERS VS ATLANTA RAPPERS Lua Da Plug ...,2024-01-29 02:37:49.962898,rapping,New York
/shorts/-BYJSreSOnQ,/@DrillologyHQ,Drillology,"Tony Yayo On Drill Music 👀 - ""New York Is WORSE THAN CHICAGO"" 😳",131K,6 months,"Interview Credit: Revolt Beats By: Raspo In this video, we dive into the world of hip hop, drill, and other music, exploring the ...",2024-01-29 02:37:49.964413,rapping,New York
/shorts/a87F18fVlRw,/@mikeyocho_,Mikey Ocho,If New York Drill Rappers were Alarm Clocks,27K,1 year,dthang #bronxdrill #ygz.,2024-01-29 02:37:49.966838,rapping,New York
/watch?v=YZePpk49wPk&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@socialsentral,Social Sentral,The Story Of Bronx Drill: The Warzone of New York City,121K,10 months,This is the story of Bronx and how the subgenre quickly became the talk of the rap game and how the deadly beef between drill ...,2024-01-29 02:37:49.968387,rapping,New York
/watch?v=e6Zm7suoSDE&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Lifetime,Lifetime,The Rap Game: Best of Prince of New York (Season 2) | Lifetime,640K,5 years,"The next big rap star is about to be unleashed. On ""The Rap Game,"" five emerging young hip-hop artists are given the opportunity ...",2024-01-29 02:37:49.969848,rapping,New York
/watch?v=_Mt5EbIEjl8&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@VICENews,VICE News,Drill's Rap Sheet: Inside the Violent Culture of New York City's Drill Rap Scene,72K,10 months,"Drill music is the most popular rap subculture today, but its association with violence and gang culture has drawn the attention of ...",2024-01-29 02:37:49.973722,rapping,New York
/watch?v=RhSkngKHGRg&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Lifetime,Lifetime,"The Rap Game: ""My City"" Official Music Video (Season 2, Episode 9) | Lifetime",3.3M,7 years,"The Rap Game Season 2 Episode 9 The next big rap star is about to be unleashed. On ""The Rap Game,"" five emerging young ...",2024-01-29 02:37:57.961720,rapping,New York
/shorts/7JCT6XYw7ls,/channel/UCDJECaHuQ2us77c_r4gK6xA,MBB Dopeman,👁  NY Rapper “Smart” Exposes How a Rapper Got Raped & Filmed in the Studio Before Signing Deal,3.9M,1 year,Smart Rapper Exposes the music Industry rituals and secres.,2024-01-29 02:37:57.964092,rapping,New York
/shorts/IuFjVixOmVQ,/@rapplaylistdaily,rapplaylistdaily,HE JUST BECAME THE MOST CONTROVERSIAL RAPPER…#rap #drill #lildurk #stl #eminem #viral #fyp #music,2.4M,1 year,NEW RAPPER T4 JUST BECAME SUPER CONTROVERSIAL FOR HIS VERSE IF YOU ENJOYED MAKE SURE TO HIT THAT ...,2024-01-29 02:37:57.967067,rapping,New York
/shorts/1KVn5z5aRrs,/@mikeyocho_,Mikey Ocho,How New York Drill Rappers be like on live,41K,1 year,bronxdrill #dthang #ygz.,2024-01-29 02:37:57.973596,rapping,New York
/shorts/sWgQMRAIwbg,/@YMHStudios,YMH Studios,Drill Rappers Sound Like Batman - YMH #Shorts,390K,11 months,The Danny Brown Show Ep. 43 with JPEGMAFIA: https://youtu.be/79KA9bovBqU.,2024-01-29 02:37:57.975134,rapping,New York
/watch?v=I5nhL_Cc4rs&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@djnoizemusic,DJ Noize,New Rap Songs 2024 Mix January | Trap Tape #93 | New Hip Hop 2024 Mixtape | DJ Noize,87K,2 weeks,New mixes every week on this channel. If you don't want to miss the next one ➜ Subscribe My Instagram ...,2024-01-29 02:37:57.979349,rapping,New York
/watch?v=lPhpdir6p6M&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@Cilvanis,Cilvanis,Realizing You're in a Trash Rapper's Music Video,1.8M,11 months,Man they need to tell if they are hot garbage ▷Song Used: https://www.youtube.com/watch?v=4E-MepZ-0Ys Tags: #cilvanis ...,2024-01-29 02:37:57.986510,rapping,New York
/watch?v=hI8A14Qcv68&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/channel/UChE4aVxHHk5Mx9fZ2DaPJGw,Nas,Nas - N.Y. State of Mind (Official Audio),39M,6 years,... New York state of mind New York state of mind New York state of mind New York state of mind #Nas #NYStateofMind #Illmatic.,2024-01-29 02:37:57.989125,rapping,New York
/watch?v=ra4MdHOeiXY&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@NBCNewYork,NBC New York,Brooklyn rapper Casanova becomes latest victim of violence at Essex County prison | NBC New York,784K,7 months,Renewed scrutiny on escalating violence at the Essex County Correctional Facility after a former New York City rapper was ...,2024-01-29 02:37:57.991657,rapping,New York
/shorts/btKyaA3_Rdk,/@RAPEDITS,RAP EDITS,Drill Rappers That Are Related To Their Opps👀🥷🏽 #kayflock #ddosama #bronxdrill,1.3M,1 year,Bronx Rappers That Are Cousins #dougieb #ddot #leedrilly #dthang #setdatrend #edotbaby.,2024-01-29 02:37:57.993447,rapping,New York
/shorts/LsKPSznvVFk,/@SilkyLive,Silky Live,Silky's Top NY Drill Rapper From Every Side,271K,1 year,shorts #slg #silky #nydrill #nyc #funny #yusgz #kylerichh #shaek #blovee #ddosama #leedrilly.,2024-01-29 02:37:57.994904,rapping,New York
/shorts/S1FfvH0Z5JM,/@mikeyocho_,Mikey Ocho,If New York Drill Rappers were Alarm Clocks,16K,1 year,bronxdrill #bronx #kayflock.,2024-01-29 02:37:57.996216,rapping,New York
/watch?v=czc7_D9xBts&pp=ygUQcmFwcGluZyBOZXcgWW9yaw%3D%3D,/@HoodVlogs,HoodVlogs,"Welcome to one of the most dangerous hoods in NYC: Birthplace of the ""Wooo""",5.5M,2 years,0:00 Welcome to Brownsville 00:38 Van Dyke Houses projects in Brooklyn ft MaxxReallyReal @maxxreallyreal275 ...,2024-01-29 02:37:57.998196,rapping,New York
